Date,Close,Open,High,Low,Volume,Change
2011-11-23,2096.79,2123.39,2146.36,2096.79,87900000.0,-0.0187
2011-11-24,2090.25,2108.42,2134.33,2076.65,82700000.0,-0.0031
2011-11-25,2111.26,2090.66,2121.15,2065.75,73740000.0,0.0101
2011-11-28,2221.76,2128.58,2221.76,2128.58,99340000.0,0.052300000000000006
2011-11-29,2234.17,2215.16,2245.86,2191.02,84330000.0,0.005600000000000001
2011-11-30,2330.43,2218.0,2341.32,2203.52,141700000.0,0.0431
2011-12-01,2313.84,2328.62,2342.15,2304.61,86900000.0,-0.0070999999999999995
2011-12-02,2342.5,2331.4,2371.22,2331.4,107760000.0,0.0124
2011-12-05,2369.39,2357.91,2384.41,2356.17,94100000.0,0.0115
2011-12-06,2356.71,2356.28,2372.41,2342.65,81380000.0,-0.0054
2011-12-07,2344.92,2379.69,2402.39,2311.07,102760000.0,-0.005
2011-12-08,2288.05,2357.82,2373.34,2284.91,104780000.0,-0.024300000000000002
2011-12-09,2342.59,2277.16,2346.59,2265.8,103450000.0,0.023799999999999998
2011-12-12,2269.46,2332.48,2332.48,2269.46,78650000.0,-0.031200000000000002
2011-12-13,2260.98,2271.14,2289.22,2245.42,84590000.0,-0.0037
2011-12-14,2205.91,2252.44,2261.75,2205.91,89690000.0,-0.024399999999999998
2011-12-15,2224.89,2212.74,2244.49,2206.62,90000000.0,0.0086
2011-12-16,2202.72,2229.73,2240.99,2199.0,159560000.0,-0.01
2011-12-19,2202.95,2193.54,2234.32,2182.76,70580000.0,0.0001
2011-12-20,2262.39,2200.5,2262.39,2191.16,78070000.0,0.027000000000000003
2011-12-21,2244.35,2275.6,2313.15,2237.54,110490000.0,-0.008
2011-12-22,2273.02,2253.12,2282.1,2253.12,59550000.0,0.0128
2011-12-23,2290.37,2286.06,2298.47,2281.65,48110000.0,0.0076
2011-12-27,2290.31,2294.15,2309.03,2285.87,23080000.0,-0.0
2011-12-28,2255.03,2290.98,2307.07,2255.03,35980000.0,-0.0154
2011-12-29,2292.28,2261.4,2292.28,2249.89,34090000.0,0.0165
2011-12-30,2316.55,2296.97,2316.55,2287.45,28230000.0,0.0106
2012-01-03,2389.91,2375.35,2392.15,2357.52,58260000.0,0.0083
2012-01-04,2349.89,2380.78,2383.19,2342.11,62960000.0,-0.0167
2012-01-05,2315.75,2352.86,2354.68,2308.87,74720000.0,-0.014499999999999999
2012-01-06,2298.65,2318.4,2342.24,2287.69,67270000.0,-0.0074
2012-01-09,2286.45,2301.15,2312.86,2279.73,70030000.0,-0.0053
2012-01-10,2347.47,2295.1,2354.75,2295.1,89420000.0,0.026699999999999998
2012-01-11,2339.51,2345.12,2359.81,2322.89,76700000.0,-0.0034000000000000002
2012-01-12,2345.85,2342.87,2384.25,2338.3,107110000.0,0.0027
2012-01-13,2338.01,2359.02,2372.8,2307.62,90810000.0,-0.0033
2012-01-16,2361.56,2329.07,2365.63,2315.23,63500000.0,0.0101
2012-01-17,2396.63,2374.55,2411.4,2374.55,83600000.0,0.0149
2012-01-18,2390.64,2399.39,2423.02,2373.66,81110000.0,-0.0025
2012-01-19,2435.04,2398.04,2435.04,2391.18,128889999.99999999,0.018600000000000002
2012-01-20,2426.96,2435.7,2440.29,2418.31,110240000.0,-0.0033
2012-01-23,2441.44,2426.45,2452.43,2417.07,97030000.0,0.006
2012-01-24,2432.07,2434.45,2434.45,2407.36,89320000.0,-0.0038
2012-01-25,2421.12,2432.74,2439.26,2398.42,87940000.0,-0.0045000000000000005
2012-01-26,2460.4,2429.37,2466.15,2427.95,104150000.0,0.016200000000000003
2012-01-27,2436.62,2452.2,2467.62,2431.29,77360000.0,-0.0097
2012-01-30,2404.62,2426.56,2426.56,2397.48,70900000.0,-0.0131
2012-01-31,2416.66,2417.02,2438.42,2412.42,87660000.0,0.005
2012-02-01,2470.79,2425.83,2475.58,2425.83,103270000.0,0.022400000000000003
2012-02-02,2478.15,2478.32,2490.44,2461.72,84970000.0,0.003
2012-02-03,2515.15,2475.64,2515.15,2467.7,93720000.0,0.0149
2012-02-06,2507.89,2508.38,2510.93,2486.95,67130000.0,-0.0029
2012-02-07,2514.12,2511.86,2519.77,2485.69,72290000.0,0.0025
2012-02-08,2512.92,2519.03,2538.56,2510.71,104100000.0,-0.0005
2012-02-09,2522.34,2515.55,2542.98,2512.93,87660000.0,0.0037
2012-02-10,2480.76,2510.55,2510.55,2471.19,76170000.0,-0.0165
2012-02-13,2491.54,2491.98,2510.72,2484.11,56860000.0,0.0043
2012-02-14,2488.29,2486.09,2507.66,2476.88,59450000.0,-0.0013
2012-02-15,2493.96,2499.23,2520.78,2485.53,62320000.0,0.0023
2012-02-16,2489.35,2480.74,2489.35,2454.98,84430000.0,-0.0018
2012-02-17,2520.31,2501.45,2530.83,2501.45,74630000.0,0.0124
2012-02-20,2550.28,2529.76,2551.18,2529.76,51260000.0,0.011899999999999999
2012-02-21,2541.6,2551.55,2557.86,2523.67,60890000.0,-0.0034000000000000002
2012-02-22,2519.0,2544.04,2546.12,2516.93,58850000.0,-0.0089
2012-02-23,2508.08,2516.7,2534.0,2489.27,71340000.0,-0.0043
2012-02-24,2523.69,2514.61,2531.68,2511.77,79300000.0,0.0062
2012-02-27,2513.06,2516.75,2519.37,2484.07,69190000.0,-0.0042
2012-02-28,2519.72,2518.04,2531.32,2498.0,70230000.0,0.0027
2012-02-29,2512.11,2525.72,2548.61,2507.99,83560000.0,-0.003
2012-03-01,2548.66,2509.15,2549.93,2497.86,83070000.0,0.014499999999999999
2012-03-02,2546.16,2549.29,2556.96,2538.93,63490000.0,-0.001
2012-03-05,2529.86,2539.21,2540.03,2512.38,53270000.0,-0.0064
2012-03-06,2443.52,2523.18,2523.18,2443.52,84280000.0,-0.0341
2012-03-07,2460.77,2443.5,2464.39,2437.6,75890000.0,0.0070999999999999995
2012-03-08,2514.22,2469.04,2514.22,2469.04,100740000.0,0.0217
2012-03-09,2515.95,2516.67,2530.47,2503.24,73700000.0,0.0007000000000000001
2012-03-12,2514.97,2511.42,2524.68,2502.75,64720000.0,-0.0004
2012-03-13,2556.82,2524.15,2560.18,2524.15,63400000.0,0.0166
2012-03-14,2574.79,2563.62,2593.89,2563.62,88350000.0,0.006999999999999999
2012-03-15,2593.97,2573.72,2594.13,2569.55,86660000.0,0.0074
2012-03-16,2608.3,2595.25,2611.42,2595.25,131039999.99999999,0.0055000000000000005
2012-03-19,2608.42,2604.61,2608.44,2588.93,59450000.0,0.0
2012-03-20,2576.61,2603.62,2603.62,2570.55,63970000.0,-0.012199999999999999
2012-03-21,2567.58,2583.49,2596.58,2549.29,71100000.0,-0.0034999999999999996
2012-03-22,2530.22,2563.55,2563.55,2516.44,75500000.0,-0.0146
2012-03-23,2525.43,2530.68,2542.15,2494.15,72070000.0,-0.0019
2012-03-26,2539.87,2530.99,2548.4,2512.9,61670000.0,0.005699999999999999
2012-03-27,2525.21,2545.37,2563.46,2525.21,75930000.0,-0.0058
2012-03-28,2496.68,2520.5,2537.5,2496.68,67980000.0,-0.0113
2012-03-29,2452.74,2494.7,2498.71,2445.46,89880000.0,-0.0176
2012-03-30,2477.28,2465.08,2480.95,2455.58,83880000.0,0.01
2012-04-02,2501.18,2481.02,2501.18,2453.35,77700000.0,0.0096
2012-04-03,2458.98,2500.51,2509.93,2458.98,73660000.0,-0.0169
2012-04-04,2398.46,2452.84,2452.84,2395.84,110180000.0,-0.0246
2012-04-05,2392.54,2405.43,2409.78,2362.95,89030000.0,-0.0025
2012-04-10,2321.53,2378.09,2378.09,2321.53,93670000.0,-0.0297
2012-04-11,2341.36,2320.36,2359.02,2314.49,110100000.0,0.0085
2012-04-12,2352.24,2344.32,2358.07,2315.75,105220000.0,0.0046
2012-04-13,2291.51,2349.21,2349.48,2282.23,101040000.0,-0.0258
2012-04-16,2301.19,2287.25,2329.15,2280.07,82760000.0,0.0042
2012-04-17,2367.05,2299.87,2367.05,2297.31,91140000.0,0.0286
2012-04-18,2327.84,2364.5,2366.72,2320.26,94500000.0,-0.0166
2012-04-19,2284.67,2332.54,2353.37,2284.67,113760000.0,-0.018500000000000003
2012-04-20,2311.27,2283.86,2317.14,2271.39,112970000.0,0.0116
2012-04-23,2244.83,2299.16,2299.16,2238.45,100500000.0,-0.0287
2012-04-24,2284.08,2251.45,2288.24,2244.43,88180000.0,0.0175
2012-04-25,2322.91,2289.79,2339.63,2289.79,92830000.0,0.017
2012-04-26,2322.69,2329.06,2341.24,2294.0,87830000.0,-0.0001
2012-04-27,2344.02,2303.07,2354.82,2280.49,86530000.0,0.0092
2012-04-30,2306.43,2345.9,2350.95,2305.42,59110000.0,-0.016
2012-05-02,2290.31,2323.74,2344.95,2276.67,97420000.0,-0.0070999999999999995
2012-05-03,2287.1,2295.71,2327.08,2275.4,91000000.0,-0.0014000000000000002
2012-05-04,2248.34,2280.88,2295.74,2241.66,85330000.0,-0.0169
2012-05-07,2283.09,2227.2,2287.25,2204.73,71420000.0,0.0155
2012-05-08,2236.11,2273.79,2284.42,2226.97,89990000.0,-0.0206
2012-05-09,2225.63,2240.44,2248.37,2194.5,105940000.0,-0.004699999999999999
2012-05-10,2247.38,2227.48,2258.51,2206.41,121960000.0,0.0098
2012-05-11,2254.54,2238.46,2257.05,2208.85,97590000.0,0.0032
2012-05-14,2201.95,2234.35,2234.35,2187.15,95620000.0,-0.0233
2012-05-15,2178.67,2209.67,2227.17,2166.81,113890000.0,-0.0106
2012-05-16,2175.34,2169.12,2201.09,2142.78,108150000.0,-0.0015
2012-05-17,2146.91,2177.89,2182.42,2134.57,89730000.0,-0.0131
2012-05-18,2144.69,2136.39,2168.62,2112.77,118150000.0,-0.001
2012-05-21,2150.16,2141.17,2160.69,2125.45,73430000.0,0.0026
2012-05-22,2192.85,2160.28,2198.99,2155.19,91440000.0,0.0199
2012-05-23,2134.05,2174.03,2174.03,2125.93,93960000.0,-0.0268
2012-05-24,2156.52,2143.02,2168.28,2118.02,89700000.0,0.0105
2012-05-25,2161.87,2159.91,2181.02,2138.33,76680000.0,0.0025
2012-05-28,2147.92,2173.92,2190.22,2142.96,64590000.0,-0.006500000000000001
2012-05-29,2160.31,2156.87,2173.62,2138.26,81180000.0,0.0058
2012-05-30,2116.18,2147.3,2164.3,2108.61,75000000.0,-0.0204
2012-05-31,2118.94,2120.86,2136.19,2097.76,59190000.0,0.0013
2012-06-01,2068.66,2120.9,2120.9,2050.16,111640000.0,-0.023700000000000002
2012-06-04,2078.96,2059.28,2096.68,2051.26,71660000.0,0.005
2012-06-05,2087.31,2085.87,2097.68,2069.02,73060000.0,0.004
2012-06-06,2137.73,2095.63,2141.47,2095.63,112200000.0,0.0242
2012-06-07,2143.08,2143.84,2171.5,2139.78,106290000.0,0.0025
2012-06-08,2143.9,2130.18,2152.0,2110.0,107250000.0,0.0004
2012-06-11,2137.7,2163.27,2202.63,2135.34,142220000.0,-0.0029
2012-06-12,2143.38,2137.68,2159.67,2119.19,114890000.0,0.0027
2012-06-13,2143.5,2146.98,2163.2,2129.58,80570000.0,0.0001
2012-06-14,2148.21,2138.51,2150.97,2120.44,91210000.0,0.0022
2012-06-15,2181.23,2156.65,2189.49,2156.65,201370000.0,0.0154
2012-06-18,2155.64,2198.37,2209.58,2147.69,97960000.0,-0.011699999999999999
2012-06-19,2198.01,2160.54,2201.2,2143.81,83440000.0,0.0197
2012-06-20,2207.49,2200.49,2212.62,2188.75,75920000.0,0.0043
2012-06-21,2199.42,2201.1,2231.55,2186.17,101910000.0,-0.0037
2012-06-22,2186.81,2189.13,2207.62,2174.02,97560000.0,-0.005699999999999999
2012-06-25,2130.71,2178.33,2178.33,2124.98,82010000.0,-0.025699999999999997
2012-06-26,2127.95,2132.56,2145.19,2121.09,77420000.0,-0.0013
2012-06-27,2165.61,2133.91,2165.61,2130.76,67030000.0,0.0177
2012-06-28,2157.62,2167.89,2172.06,2134.64,75660000.0,-0.0037
2012-06-29,2264.72,2184.95,2264.72,2184.95,139580000.0,0.0496
2012-07-02,2292.08,2266.41,2305.31,2260.38,96590000.0,0.0121
2012-07-03,2320.43,2295.49,2320.43,2295.49,75660000.0,0.0124
2012-07-04,2312.41,2315.5,2317.07,2297.86,56160000.0,-0.0034999999999999996
2012-07-05,2284.92,2309.73,2332.08,2266.59,105000000.0,-0.011899999999999999
2012-07-06,2235.51,2277.15,2279.94,2235.51,83120000.0,-0.0216
2012-07-09,2227.91,2233.66,2242.78,2214.24,67730000.0,-0.0034000000000000002
2012-07-10,2241.85,2231.76,2263.31,2221.15,64110000.0,0.0063
2012-07-11,2246.23,2232.95,2258.56,2225.55,61080000.0,0.002
2012-07-12,2228.01,2236.48,2243.68,2215.32,66989999.99999999,-0.008100000000000001
2012-07-13,2259.09,2230.65,2260.19,2225.54,66769999.99999999,0.0139
2012-07-16,2251.96,2256.63,2258.37,2234.8,51740000.0,-0.0032
2012-07-17,2250.75,2255.38,2271.33,2242.46,64590000.0,-0.0005
2012-07-18,2284.7,2258.48,2285.01,2252.42,72310000.0,0.0151
2012-07-19,2302.45,2288.96,2309.82,2285.42,73300000.0,0.0078000000000000005
2012-07-20,2237.33,2298.76,2302.06,2235.44,115080000.0,-0.028300000000000002
2012-07-23,2179.31,2220.12,2220.12,2163.71,116920000.0,-0.0259
2012-07-24,2151.54,2184.06,2190.04,2151.54,69160000.0,-0.0127
2012-07-25,2159.09,2147.5,2181.63,2142.46,58810000.0,0.0034999999999999996
2012-07-26,2251.05,2163.6,2251.05,2145.91,104040000.0,0.0426
2012-07-27,2301.23,2256.82,2301.23,2234.02,87650000.0,0.0223
2012-07-30,2340.31,2307.63,2346.31,2307.63,79810000.0,0.017
2012-07-31,2325.72,2338.81,2354.75,2321.23,71120000.0,-0.0062
2012-08-01,2333.38,2326.34,2342.63,2322.62,60510000.0,0.0033
2012-08-02,2263.36,2331.47,2376.85,2262.81,109220000.0,-0.03
2012-08-03,2372.58,2268.71,2372.58,2261.77,92290000.0,0.0483
2012-08-06,2399.32,2369.36,2409.05,2362.69,82100000.0,0.0113
2012-08-07,2440.24,2396.27,2440.73,2395.13,84280000.0,0.0171
2012-08-08,2432.28,2433.37,2439.26,2414.07,58800000.0,-0.0033
2012-08-09,2437.04,2442.24,2450.07,2412.47,60010000.0,0.002
2012-08-10,2423.22,2426.62,2427.35,2406.86,40290000.0,-0.005699999999999999
2012-08-13,2415.96,2419.52,2438.86,2404.28,39360000.0,-0.003
2012-08-14,2432.29,2423.23,2441.47,2419.6,37320000.0,0.0068000000000000005
2012-08-15,2430.39,2425.89,2438.11,2414.82,33520000.000000004,-0.0008
2012-08-16,2456.53,2432.74,2456.53,2421.62,60700000.0,0.0108
2012-08-17,2471.53,2463.34,2479.66,2460.82,71450000.0,0.0060999999999999995
2012-08-20,2466.32,2471.22,2493.19,2450.99,61130000.0,-0.0021
2012-08-21,2490.27,2471.73,2494.06,2471.73,50660000.0,0.0097
2012-08-22,2452.73,2477.38,2480.21,2452.5,61800000.0,-0.0151
2012-08-23,2429.17,2466.45,2477.17,2413.97,59500000.0,-0.0096
2012-08-24,2434.23,2428.88,2440.75,2405.68,52690000.0,0.0021
2012-08-27,2461.82,2431.34,2461.82,2420.41,41590000.0,0.0113
2012-08-28,2442.12,2452.51,2457.92,2433.16,41820000.0,-0.008
2012-08-29,2434.23,2441.99,2444.53,2423.71,40390000.0,-0.0032
2012-08-30,2403.8,2428.93,2431.81,2397.6,46490000.0,-0.0125
2012-08-31,2440.71,2402.81,2446.7,2398.72,73960000.0,0.0154
2012-09-03,2463.17,2435.35,2463.17,2429.09,40600000.0,0.0092
2012-09-04,2436.54,2465.63,2467.66,2435.21,52390000.0,-0.0108
2012-09-05,2441.81,2435.95,2459.97,2420.46,65349999.99999999,0.0022
2012-09-06,2524.95,2446.73,2525.26,2446.71,123380000.0,0.034
2012-09-07,2538.6,2530.7,2565.81,2530.7,117950000.0,0.0054
2012-09-10,2528.53,2536.18,2540.66,2522.72,41930000.0,-0.004
2012-09-11,2557.65,2524.19,2557.81,2509.39,69700000.0,0.0115
2012-09-12,2564.8,2563.84,2591.18,2554.37,84920000.0,0.0028000000000000004
2012-09-13,2543.22,2563.36,2565.6,2532.8,60520000.0,-0.0084
2012-09-14,2594.56,2567.96,2604.77,2567.96,92470000.0,0.0202
2012-09-17,2583.57,2585.36,2589.37,2577.75,58320000.0,-0.0042
2012-09-18,2553.4,2573.38,2573.38,2541.74,83940000.0,-0.011699999999999999
2012-09-19,2567.67,2562.01,2572.64,2546.16,78320000.0,0.005600000000000001
2012-09-20,2553.03,2550.8,2558.09,2535.77,73440000.0,-0.005699999999999999
2012-09-21,2577.08,2560.56,2580.66,2552.98,106810000.0,0.009399999999999999
2012-09-24,2557.89,2565.66,2566.19,2545.77,41830000.0,-0.0074
2012-09-25,2568.48,2555.28,2573.5,2544.21,56760000.0,0.0040999999999999995
2012-09-26,2498.52,2552.58,2552.58,2496.38,83760000.0,-0.027200000000000002
2012-09-27,2506.06,2510.47,2518.3,2497.23,63020000.0,0.003
2012-09-28,2454.26,2515.48,2522.79,2454.26,70000000.0,-0.0207
2012-10-01,2498.81,2451.29,2502.51,2450.32,60590000.0,0.0182
2012-10-02,2493.59,2485.94,2519.99,2473.8,60470000.0,-0.0021
2012-10-03,2492.48,2485.1,2501.62,2476.76,56400000.0,-0.0004
2012-10-04,2485.75,2499.03,2512.5,2479.95,62700000.0,-0.0027
2012-10-05,2531.21,2492.3,2534.26,2492.3,66700000.0,0.0183
2012-10-08,2496.09,2517.52,2517.52,2494.96,45990000.0,-0.0139
2012-10-09,2472.23,2502.26,2506.18,2468.5,61060000.0,-0.0096
2012-10-10,2456.54,2465.49,2472.53,2455.95,49820000.0,-0.0063
2012-10-11,2487.08,2449.62,2494.84,2440.58,66670000.0,0.0124
2012-10-12,2469.09,2482.66,2493.31,2469.09,59060000.0,-0.0072
2012-10-15,2485.12,2468.83,2500.53,2468.83,44880000.0,0.006500000000000001
2012-10-16,2547.9,2498.55,2547.9,2498.55,83570000.0,0.0253
2012-10-17,2569.83,2553.3,2571.62,2548.26,88600000.0,0.0086
2012-10-18,2574.19,2568.48,2579.81,2555.35,83420000.0,0.0017000000000000001
2012-10-19,2542.24,2570.3,2572.04,2536.56,75780000.0,-0.0124
2012-10-22,2531.1,2542.8,2555.4,2525.44,56840000.0,-0.0044
2012-10-23,2477.92,2531.61,2534.85,2467.38,70180000.0,-0.021
2012-10-24,2490.58,2484.16,2498.6,2461.65,59720000.0,0.0051
2012-10-25,2483.43,2491.22,2511.25,2481.89,61380000.0,-0.0029
2012-10-26,2496.1,2474.22,2505.25,2460.48,60720000.0,0.0051
2012-10-29,2478.84,2488.42,2488.42,2467.81,40100000.0,-0.0069
2012-10-30,2515.99,2481.85,2517.21,2481.85,34390000.0,0.015
2012-10-31,2503.64,2515.83,2539.65,2503.64,52090000.0,-0.0049
2012-11-01,2533.87,2500.31,2541.87,2495.9,42680000.0,0.0121
2012-11-02,2547.15,2535.08,2557.03,2523.0,50130000.0,0.0052
2012-11-05,2517.67,2534.41,2534.41,2515.16,40610000.0,-0.0116
2012-11-06,2535.94,2520.41,2537.25,2515.94,37890000.0,0.0073
2012-11-07,2479.1,2546.68,2560.11,2479.04,69250000.0,-0.022400000000000003
2012-11-08,2479.13,2488.2,2502.95,2472.77,56460000.0,0.0
2012-11-09,2479.82,2480.8,2487.53,2441.88,57360000.0,0.0003
2012-11-12,2473.52,2480.5,2485.38,2466.35,38110000.0,-0.0025
2012-11-13,2493.14,2464.37,2495.88,2448.12,77770000.0,0.0079
2012-11-14,2472.84,2489.32,2500.29,2467.07,58180000.0,-0.008100000000000001
2012-11-15,2461.77,2461.63,2473.23,2454.82,50520000.0,-0.0045000000000000005
2012-11-16,2427.32,2461.13,2466.31,2427.32,64849999.99999999,-0.013999999999999999
2012-11-19,2495.21,2443.54,2497.56,2443.54,52140000.0,0.027999999999999997
2012-11-20,2509.62,2488.4,2511.87,2482.11,43870000.0,0.0058
2012-11-21,2519.68,2503.57,2523.54,2495.05,50780000.0,0.004
2012-11-22,2535.09,2525.15,2536.85,2523.29,40650000.0,0.0060999999999999995
2012-11-23,2557.03,2539.03,2557.03,2523.86,40860000.0,0.0087
2012-11-26,2542.52,2550.86,2553.18,2537.99,36210000.0,-0.005699999999999999
2012-11-27,2543.45,2550.78,2563.72,2534.69,46360000.0,0.0004
2012-11-28,2546.84,2536.81,2549.12,2522.07,51940000.0,0.0013
2012-11-29,2581.69,2559.45,2582.18,2559.45,73070000.0,0.0137
2012-11-30,2575.25,2580.98,2592.43,2575.25,57960000.0,-0.0025
2012-12-03,2582.36,2580.9,2608.41,2579.18,57850000.0,0.0028000000000000004
2012-12-04,2590.83,2581.18,2602.32,2577.69,48950000.0,0.0033
2012-12-05,2592.09,2600.7,2610.39,2581.55,70990000.0,0.0005
2012-12-06,2603.41,2598.11,2617.83,2590.51,76530000.0,0.0044
2012-12-07,2601.37,2607.33,2615.76,2591.63,61090000.0,-0.0008
2012-12-10,2596.02,2591.88,2596.71,2567.15,79570000.0,-0.0021
2012-12-11,2624.03,2598.5,2625.38,2593.39,61690000.0,0.0108
2012-12-12,2630.34,2624.01,2633.58,2620.43,58830000.0,0.0024
2012-12-13,2627.66,2633.56,2638.64,2621.18,54830000.0,-0.001
2012-12-14,2630.54,2628.06,2635.65,2622.37,45650000.0,0.0011
2012-12-17,2628.01,2627.72,2632.93,2611.89,44340000.0,-0.001
2012-12-18,2643.5,2634.0,2647.3,2632.51,68680000.0,0.0059
2012-12-19,2654.69,2648.75,2661.25,2645.41,77820000.0,0.0042
2012-12-20,2658.3,2650.03,2661.92,2643.88,66400000.00000001,0.0014000000000000002
2012-12-21,2651.09,2649.95,2653.56,2634.87,106260000.0,-0.0027
2012-12-24,2648.53,2649.51,2653.24,2647.17,57230000.0,-0.001
2012-12-27,2659.95,2650.91,2668.23,2648.29,42430000.0,0.0043
2012-12-28,2626.85,2660.89,2664.37,2626.41,39630000.0,-0.0124
